ubigeo,place,address,department,province,district,copy_code,observation,description,candidates,total_citizens,partido_politico_nacional_peru_libre_total_valids,partido_politico_nacional_peru_libre_total_emiteds,partido_politico_nacional_peru_libre_code,partido_politico_nacional_peru_libre_congresal,partido_politico_nacional_peru_libre_list_code,fuerza_popular_total_valids,fuerza_popular_total_emiteds,fuerza_popular_code,fuerza_popular_congresal,fuerza_popular_list_code,total_votos_validos_total_valids,total_votos_validos_total_emiteds,total_votos_validos_code,total_votos_validos_congresal,votos_en_blanco_total_valids,votos_en_blanco_total_emiteds,votos_en_blanco_code,votos_en_blanco_congresal,votos_nulos_total_valids,votos_nulos_total_emiteds,votos_nulos_code,votos_nulos_congresal,votos_impugnados_total_valids,votos_impugnados_total_emiteds,votos_impugnados_code,votos_impugnados_congresal,total_votos_emitidos_total_valids,total_votos_emitidos_total_emiteds,total_votos_emitidos_code,total_votos_emitidos_congresal
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,94B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,108,36.634,34.259,00000014,37,1,63.366,59.259,00000007,64,2,100.000,93.519,None,101,None,0.000,80,0,None,6.481,80,7,None,0.000,80,0,93.519,100.000,None,108
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,91O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,112,44.762,41.964,00000014,47,1,55.238,51.786,00000007,58,2,100.000,93.750,None,105,None,0.893,80,1,None,5.357,80,6,None,0.000,80,0,93.750,100.000,None,112
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,92O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,80,38.961,37.500,00000014,30,1,61.039,58.750,00000007,47,2,100.000,96.250,None,77,None,0.000,80,0,None,3.750,80,3,None,0.000,80,0,96.250,100.000,None,80
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,94S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,100,32.990,32.000,00000014,32,1,67.010,65.000,00000007,65,2,100.000,97.000,None,97,None,1.000,80,1,None,2.000,80,2,None,0.000,80,0,97.000,100.000,None,100
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,92V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,109,40.000,38.532,00000014,42,1,60.000,57.798,00000007,63,2,100.000,96.330,None,105,None,0.000,80,0,None,3.670,80,4,None,0.000,80,0,96.330,100.000,None,109
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,93V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,107,40.000,35.514,00000014,38,1,60.000,53.271,00000007,57,2,100.000,88.785,None,95,None,0.000,80,0,None,11.215,80,12,None,0.000,80,0,88.785,100.000,None,107
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,95O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,119,47.706,43.697,00000014,52,1,52.294,47.899,00000007,57,2,100.000,91.597,None,109,None,0.840,80,1,None,7.563,80,9,None,0.000,80,0,91.597,100.000,None,119
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,94V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,110,42.000,38.182,00000014,42,1,58.000,52.727,00000007,58,2,100.000,90.909,None,100,None,0.000,80,0,None,9.091,80,10,None,0.000,80,0,90.909,100.000,None,110
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,94P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,105,34.314,33.333,00000014,35,1,65.686,63.810,00000007,67,2,100.000,97.143,None,102,None,0.952,80,1,None,1.905,80,2,None,0.000,80,0,97.143,100.000,None,105
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,96V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,116,36.937,35.345,00000014,41,1,63.063,60.345,00000007,70,2,100.000,95.690,None,111,None,0.000,80,0,None,4.310,80,5,None,0.000,80,0,95.690,100.000,None,116
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,93D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,99,30.208,29.293,00000014,29,1,69.792,67.677,00000007,67,2,100.000,96.970,None,96,None,0.000,80,0,None,3.030,80,3,None,0.000,80,0,96.970,100.000,None,99
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,97P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,93,30.952,27.957,00000014,26,1,69.048,62.366,00000007,58,2,100.000,90.323,None,84,None,1.075,80,1,None,8.602,80,8,None,0.000,80,0,90.323,100.000,None,93
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,93A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,90,34.146,31.111,00000014,28,1,65.854,60.000,00000007,54,2,100.000,91.111,None,82,None,0.000,80,0,None,8.889,80,8,None,0.000,80,0,91.111,100.000,None,90
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,95B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,106,43.878,40.566,00000014,43,1,56.122,51.887,00000007,55,2,100.000,92.453,None,98,None,0.000,80,0,None,7.547,80,8,None,0.000,80,0,92.453,100.000,None,106
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,92O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,127,49.593,48.031,00000014,61,1,50.407,48.819,00000007,62,2,100.000,96.850,None,123,None,1.575,80,2,None,1.575,80,2,None,0.000,80,0,96.850,100.000,None,127
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,92L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,82,34.177,32.927,00000014,27,1,65.823,63.415,00000007,52,2,100.000,96.341,None,79,None,0.000,80,0,None,3.659,80,3,None,0.000,80,0,96.341,100.000,None,82
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,97B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,85,38.462,35.294,00000014,30,1,61.538,56.471,00000007,48,2,100.000,91.765,None,78,None,0.000,80,0,None,8.235,80,7,None,0.000,80,0,91.765,100.000,None,85
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,91P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,100,47.778,43.000,00000014,43,1,52.222,47.000,00000007,47,2,100.000,90.000,None,90,None,1.000,80,1,None,9.000,80,9,None,0.000,80,0,90.000,100.000,None,100
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,95O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,92,27.160,23.913,00000014,22,1,72.840,64.130,00000007,59,2,100.000,88.043,None,81,None,2.174,80,2,None,9.783,80,9,None,0.000,80,0,88.043,100.000,None,92
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,96O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,105,41.176,40.000,00000014,42,1,58.824,57.143,00000007,60,2,100.000,97.143,None,102,None,1.905,80,2,None,0.952,80,1,None,0.000,80,0,97.143,100.000,None,105
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,93K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,116,50.000,45.690,00000014,53,1,50.000,45.690,00000007,53,2,100.000,91.379,None,106,None,0.000,80,0,None,8.621,80,10,None,0.000,80,0,91.379,100.000,None,116
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,94K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,94,34.524,30.851,00000014,29,1,65.476,58.511,00000007,55,2,100.000,89.362,None,84,None,3.191,80,3,None,7.447,80,7,None,0.000,80,0,89.362,100.000,None,94
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,95K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,113,44.037,42.478,00000014,48,1,55.963,53.982,00000007,61,2,100.000,96.460,None,109,None,0.000,80,0,None,3.540,80,4,None,0.000,80,0,96.460,100.000,None,113
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,97P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,118,52.632,50.847,00000014,60,1,47.368,45.763,00000007,54,2,100.000,96.610,None,114,None,1.695,80,2,None,1.695,80,2,None,0.000,80,0,96.610,100.000,None,118
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,94B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,115,57.798,54.783,00000014,63,1,42.202,40.000,00000007,46,2,100.000,94.783,None,109,None,0.000,80,0,None,5.217,80,6,None,0.000,80,0,94.783,100.000,None,115
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,91O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,131,52.419,49.618,00000014,65,1,47.581,45.038,00000007,59,2,100.000,94.656,None,124,None,0.763,80,1,None,4.580,80,6,None,0.000,80,0,94.656,100.000,None,131
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,92V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,108,47.525,44.444,00000014,48,1,52.475,49.074,00000007,53,2,100.000,93.519,None,101,None,0.000,80,0,None,6.481,80,7,None,0.000,80,0,93.519,100.000,None,108
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,91K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,122,47.273,42.623,00000014,52,1,52.727,47.541,00000007,58,2,100.000,90.164,None,110,None,1.639,80,2,None,8.197,80,10,None,0.000,80,0,90.164,100.000,None,122
920202,ESCUELA PRIMARIA N° 10,LAVALLE 2366,AMERICA,ARGENTINA,BUENOS AIRES,91G,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,104,51.020,48.077,00000014,50,1,48.980,46.154,00000007,48,2,100.000,94.231,None,98,None,0.000,80,0,None,5.769,80,6,None,0.000,80,0,94.231,100.000,None,104
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,122,41.228,38.525,00000014,47,1,58.772,54.918,00000007,67,2,100.000,93.443,None,114,None,0.000,80,0,None,6.557,80,8,None,0.000,80,0,93.443,100.000,None,122
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,82,51.250,50.000,00000014,41,1,48.750,47.561,00000007,39,2,100.000,97.561,None,80,None,0.000,80,0,None,2.439,80,2,None,0.000,80,0,97.561,100.000,None,82
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,116,34.259,31.897,00000014,37,1,65.741,61.207,00000007,71,2,100.000,93.103,None,108,None,2.586,80,3,None,4.310,80,5,None,0.000,80,0,93.103,100.000,None,116
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,103,35.417,33.010,00000014,34,1,64.583,60.194,00000007,62,2,100.000,93.204,None,96,None,0.000,80,0,None,6.796,80,7,None,0.000,80,0,93.204,100.000,None,103
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,94B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,96,46.154,43.750,00000014,42,1,53.846,51.042,00000007,49,2,100.000,94.792,None,91,None,1.042,80,1,None,4.167,80,4,None,0.000,80,0,94.792,100.000,None,96
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,92S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,105,45.361,41.905,00000014,44,1,54.639,50.476,00000007,53,2,100.000,92.381,None,97,None,2.857,80,3,None,4.762,80,5,None,0.000,80,0,92.381,100.000,None,105
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93S,OTRAS OBSERVACIONES,ACTA ELECTORAL PARA ENVÍO AL JEE,0,111,40.566,38.053,00000014,43,1,59.434,55.752,00000007,63,2,100.000,93.805,None,106,None,0.885,80,1,None,4.425,80,5,None,0.885,80,1,93.805,100.000,None,113
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,95A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,104,43.750,40.385,00000014,42,1,56.250,51.923,00000007,54,2,100.000,92.308,None,96,None,2.885,80,3,None,4.808,80,5,None,0.000,80,0,92.308,100.000,None,104
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,91V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,91,28.736,27.473,00000014,25,1,71.264,68.132,00000007,62,2,100.000,95.604,None,87,None,0.000,80,0,None,4.396,80,4,None,0.000,80,0,95.604,100.000,None,91
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,97,37.895,37.113,00000014,36,1,62.105,60.825,00000007,59,2,100.000,97.938,None,95,None,0.000,80,0,None,2.062,80,2,None,0.000,80,0,97.938,100.000,None,97
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,96,43.678,39.583,00000014,38,1,56.322,51.042,00000007,49,2,100.000,90.625,None,87,None,1.042,80,1,None,8.333,80,8,None,0.000,80,0,90.625,100.000,None,96
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,122,44.828,42.623,00000014,52,1,55.172,52.459,00000007,64,2,100.000,95.082,None,116,None,0.000,80,0,None,4.918,80,6,None,0.000,80,0,95.082,100.000,None,122
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,92G,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,95,38.889,36.842,00000014,35,1,61.111,57.895,00000007,55,2,100.000,94.737,None,90,None,0.000,80,0,None,5.263,80,5,None,0.000,80,0,94.737,100.000,None,95
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,91B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,96,29.032,28.125,00000014,27,1,70.968,68.750,00000007,66,2,100.000,96.875,None,93,None,0.000,80,0,None,3.125,80,3,None,0.000,80,0,96.875,100.000,None,96
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,92,42.353,39.130,00000014,36,1,57.647,53.261,00000007,49,2,100.000,92.391,None,85,None,0.000,80,0,None,7.609,80,7,None,0.000,80,0,92.391,100.000,None,92
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,84,51.250,48.810,00000014,41,1,48.750,46.429,00000007,39,2,100.000,95.238,None,80,None,0.000,80,0,None,4.762,80,4,None,0.000,80,0,95.238,100.000,None,84
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93A,VOTOS IMPUGNADOS,ACTA ELECTORAL PARA ENVÍO AL JEE,0,108,44.444,40.741,00000014,44,1,55.556,50.926,00000007,55,2,100.000,91.667,None,99,None,1.852,80,2,None,3.704,80,4,None,2.778,80,3,91.667,100.000,None,108
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,92U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,91,45.349,42.857,00000014,39,1,54.651,51.648,00000007,47,2,100.000,94.505,None,86,None,0.000,80,0,None,5.495,80,5,None,0.000,80,0,94.505,100.000,None,91
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,94A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,94,40.659,39.362,00000014,37,1,59.341,57.447,00000007,54,2,100.000,96.809,None,91,None,1.064,80,1,None,2.128,80,2,None,0.000,80,0,96.809,100.000,None,94
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,92,40.000,36.957,00000014,34,1,60.000,55.435,00000007,51,2,100.000,92.391,None,85,None,0.000,80,0,None,7.609,80,7,None,0.000,80,0,92.391,100.000,None,92
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,93,41.860,38.710,00000014,36,1,58.140,53.763,00000007,50,2,100.000,92.473,None,86,None,0.000,80,0,None,7.527,80,7,None,0.000,80,0,92.473,100.000,None,93
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,107,39.806,38.318,00000014,41,1,60.194,57.944,00000007,62,2,100.000,96.262,None,103,None,0.000,80,0,None,3.738,80,4,None,0.000,80,0,96.262,100.000,None,107
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,94L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,102,34.737,32.353,00000014,33,1,65.263,60.784,00000007,62,2,100.000,93.137,None,95,None,0.000,80,0,None,6.863,80,7,None,0.000,80,0,93.137,100.000,None,102
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,105,38.298,34.286,00000014,36,1,61.702,55.238,00000007,58,2,100.000,89.524,None,94,None,0.000,80,0,None,10.476,80,11,None,0.000,80,0,89.524,100.000,None,105
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,112,39.423,36.607,00000014,41,1,60.577,56.250,00000007,63,2,100.000,92.857,None,104,None,0.000,80,0,None,7.143,80,8,None,0.000,80,0,92.857,100.000,None,112
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,95,47.126,43.158,00000014,41,1,52.874,48.421,00000007,46,2,100.000,91.579,None,87,None,2.105,80,2,None,6.316,80,6,None,0.000,80,0,91.579,100.000,None,95
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,85,43.750,41.176,00000014,35,1,56.250,52.941,00000007,45,2,100.000,94.118,None,80,None,0.000,80,0,None,5.882,80,5,None,0.000,80,0,94.118,100.000,None,85
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,113,62.385,60.177,00000014,68,1,37.615,36.283,00000007,41,2,100.000,96.460,None,109,None,0.885,80,1,None,2.655,80,3,None,0.000,80,0,96.460,100.000,None,113
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,87,36.905,35.632,00000014,31,1,63.095,60.920,00000007,53,2,100.000,96.552,None,84,None,0.000,80,0,None,3.448,80,3,None,0.000,80,0,96.552,100.000,None,87
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,91S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,128,48.800,47.656,00000014,61,1,51.200,50.000,00000007,64,2,100.000,97.656,None,125,None,0.000,80,0,None,2.344,80,3,None,0.000,80,0,97.656,100.000,None,128
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,94,32.051,26.596,00000014,25,1,67.949,56.383,00000007,53,2,100.000,82.979,None,78,None,1.064,80,1,None,15.957,80,15,None,0.000,80,0,82.979,100.000,None,94
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,86,47.500,44.186,00000014,38,1,52.500,48.837,00000007,42,2,100.000,93.023,None,80,None,3.488,80,3,None,3.488,80,3,None,0.000,80,0,93.023,100.000,None,86
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,91V,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,90,43.182,42.222,00000014,38,1,56.818,55.556,00000007,50,2,100.000,97.778,None,88,None,0.000,80,0,None,2.222,80,2,None,0.000,80,0,97.778,100.000,None,90
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,96U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,95,36.364,33.684,00000014,32,1,63.636,58.947,00000007,56,2,100.000,92.632,None,88,None,1.053,80,1,None,6.316,80,6,None,0.000,80,0,92.632,100.000,None,95
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,114,31.776,29.825,00000014,34,1,68.224,64.035,00000007,73,2,100.000,93.860,None,107,None,0.000,80,0,None,6.140,80,7,None,0.000,80,0,93.860,100.000,None,114
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,97S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,88,51.724,51.136,00000014,45,1,48.276,47.727,00000007,42,2,100.000,98.864,None,87,None,0.000,80,0,None,1.136,80,1,None,0.000,80,0,98.864,100.000,None,88
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,114,34.884,26.316,00000014,30,1,65.116,49.123,00000007,56,2,100.000,75.439,None,86,None,4.386,80,5,None,20.175,80,23,None,0.000,80,0,75.439,100.000,None,114
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93K,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,101,38.272,30.693,00000014,31,1,61.728,49.505,00000007,50,2,100.000,80.198,None,81,None,1.980,80,2,None,17.822,80,18,None,0.000,80,0,80.198,100.000,None,101
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,91B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,112,47.664,45.536,00000014,51,1,52.336,50.000,00000007,56,2,100.000,95.536,None,107,None,0.000,80,0,None,4.464,80,5,None,0.000,80,0,95.536,100.000,None,112
920202,ESCUELA TÉCNICA N° 07,ZAVALETA 204,AMERICA,ARGENTINA,BUENOS AIRES,93D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,109,44.660,42.202,00000014,46,1,55.340,52.294,00000007,57,2,100.000,94.495,None,103,None,0.000,80,0,None,5.505,80,6,None,0.000,80,0,94.495,100.000,None,109
920202,ESCUELA TÉCNICA N° 25,JUJUY 780,AMERICA,ARGENTINA,BUENOS AIRES,95G,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,98,28.409,25.510,00000014,25,1,71.591,64.286,00000007,63,2,100.000,89.796,None,88,None,0.000,80,0,None,10.204,80,10,None,0.000,80,0,89.796,100.000,None,98
920202,ESCUELA TÉCNICA N° 25,JUJUY 780,AMERICA,ARGENTINA,BUENOS AIRES,92U,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,89,38.095,35.955,00000014,32,1,61.905,58.427,00000007,52,2,100.000,94.382,None,84,None,0.000,80,0,None,5.618,80,5,None,0.000,80,0,94.382,100.000,None,89
920202,ESCUELA TÉCNICA N° 25,JUJUY 780,AMERICA,ARGENTINA,BUENOS AIRES,91O,OTRAS OBSERVACIONES,ACTA ELECTORAL PARA ENVÍO AL JEE,0,100,100.000,100.000,00000014,29,1,#,#,00000007,#,2,100.000,100.000,None,29,None,0.000,80,0,None,#,80,#,None,0.000,80,0,100.000,100.000,None,29
920202,ESCUELA TÉCNICA N° 25,JUJUY 780,AMERICA,ARGENTINA,BUENOS AIRES,97D,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,104,36.458,33.654,00000014,35,1,63.542,58.654,00000007,61,2,100.000,92.308,None,96,None,0.000,80,0,None,7.692,80,8,None,0.000,80,0,92.308,100.000,None,104
920202,ESCUELA TÉCNICA N° 25,JUJUY 780,AMERICA,ARGENTINA,BUENOS AIRES,93O,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,95,40.909,37.895,00000014,36,1,59.091,54.737,00000007,52,2,100.000,92.632,None,88,None,1.053,80,1,None,6.316,80,6,None,0.000,80,0,92.632,100.000,None,95
